id,name,unit,region_name,indicator_topic,indicator_source,indicator_name,indicator_group,url,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
BF,Burkina Faso,MW,West Africa,Technical,IRENA database,Electricity installed capacity in Total renewable energy (MW),Electricity,/aep/country/burkina-faso,32.0,32.0,32.0,32.0,32.1100006103516,32.1100006103516,32.1100006103516,32.1100006103516,32.1100006103516,32.1119995117188,32.2089996337891,32.2669982910156,32.8330001831055,33.4910011291504,33.9739990234375,38.25,38.6650009155273,73.7519989013672,89.1949996948242,90.9260025024414,91.4160003662109,92.2009963989258,122.795997619629
BF,Burkina Faso,MW,West Africa,Technical,IRENA database,Electricity installed capacity in Wind (MW),Electricity,/aep/country/burkina-faso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF,Burkina Faso,MW,West Africa,Technical,IRENA database,Electricity installed capacity in other Non-renewable energy (MW),Electricity,/aep/country/burkina-faso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF,Burkina Faso,MW,West Africa,Technical,IRENA database,"Electricity installed capacity, Total (MW)",Electricity,/aep/country/burkina-faso,80.0,80.0,80.0,182.0,213.110000610352,236.110000610352,258.109985351563,255.110000610352,256.109985351563,256.111999511719,242.208999633789,304.266998291016,361.8330078125,251.490997314453,289.973999023438,334.25,331.665008544922,362.911987304688,378.355010986328,430.085998535156,430.575988769531,481.360992431641,511.955993652344
BF,Burkina Faso,Millions of people,West Africa,Access,Tracking SDG7/WBG,Population with access to electricity-National (millions of people),Electricity,/aep/country/burkina-faso,1.05632197856903,1.1347359418869,1.21701598167419,1.44262599945068,1.3942699432373,1.4898339509964,1.60418403148651,1.71024203300476,1.83621597290039,1.90777802467346,2.04428291320801,2.38012099266052,2.50225400924683,2.62919807434082,3.37650799751282,2.93391990661621,3.09530711174011,3.26287388801575,2.8442370891571,3.57659411430359,3.8671190738678,4.08442211151123,4.30995607376099
BF,Burkina Faso,Millions of people,West Africa,Access,Tracking SDG7/WBG,Population with access to electricity-Rural (millions of people),Electricity,/aep/country/burkina-faso,0.21934300661087,0.214062005281448,0.208440005779266,0.121489003300667,0.185863003134727,0.168498992919922,0.150356993079185,0.131694003939629,0.134791001677513,0.298877000808716,0.176416993141174,0.228569000959396,0.184517994523048,0.125746995210648,0.603919982910156,0.170622006058693,0.248647004365921,0.243165999650955,0.281127005815506,0.158974006772041,0.207072004675865,0.22579200565815,0.511928021907806
BF,Burkina Faso,Millions of people,West Africa,Access,Tracking SDG7/WBG,Population with access to electricity-Urban (millions of people),Electricity,/aep/country/burkina-faso,0.836978018283844,0.920673012733459,1.00857603549957,1.32113599777222,1.20840704441071,1.32133495807648,1.45382702350616,1.57854700088501,1.7014240026474,1.60889995098114,1.86786496639252,2.15155100822449,2.31773495674133,2.5034511089325,2.77258706092834,2.76329803466797,2.84665894508362,3.01970791816711,2.56310892105103,3.41761898994446,3.66004610061646,3.85862994194031,3.79802799224854
BF,Burkina Faso,Millions of people,West Africa,Access,Tracking SDG7/WBG,Population without access to electricity-National (millions of people),Electricity,/aep/country/burkina-faso,10.5516176223755,10.809853553772,11.0760841369629,11.2119941711426,11.6363000869751,11.9320955276489,12.2249956130981,12.5417776107788,12.8535137176514,13.2333221435547,13.5609369277954,13.7017793655396,14.0689659118652,14.4435224533081,14.2094717025757,15.1766996383667,15.5511226654053,15.9305057525635,16.907413482666,16.744966506958,17.0362300872803,17.4125385284424,17.7923831939697
BF,Burkina Faso,Millions of people,West Africa,Access,Tracking SDG7/WBG,Population without access to electricity-Rural (millions of people),Electricity,/aep/country/burkina-faso,9.31733226776123,9.51604270935059,9.71731376647949,10.0026607513428,10.1398973464966,10.3627014160156,10.5894527435303,10.8428859710693,11.0978488922119,11.1964225769043,11.5847730636597,11.8014011383057,12.1167116165161,12.4489631652832,12.2454500198364,12.9541482925415,13.1518726348877,13.4334840774536,13.6717529296875,14.0701961517334,14.298357963562,14.5555877685547,14.5447816848755
BF,Burkina Faso,Millions of people,West Africa,Access,Tracking SDG7/WBG,Population without access to electricity-Urban (millions of people),Electricity,/aep/country/burkina-faso,1.23428905010223,1.29380905628204,1.35877001285553,1.20933103561401,1.49639701843262,1.56939303874969,1.63554000854492,1.69889497756958,1.75565803050995,2.03689789772034,1.97616004943848,1.90038096904755,1.95225298404694,1.99456202983856,1.9640189409256,2.22255706787109,2.39925289154053,2.49702191352844,3.23566102981567,2.67476797103882,2.73786497116089,2.85695505142212,3.24760699272156
